Orthogroup	Duplications (all)	Duplications (50% support)
OG0009766	0	0
OG0009767	0	0
OG0009768	0	0
OG0009769	0	0
OG0009770	0	0
OG0009771	0	0
OG0009772	0	0
OG0009773	1	1
OG0009774	0	0
OG0009775	0	0
OG0009776	0	0
OG0009777	0	0
OG0009778	3	3
OG0009779	0	0
OG0009780	0	0
OG0009781	2	2
OG0009782	0	0
OG0009783	1	1
OG0009784	1	1
OG0009785	0	0
OG0009786	0	0
OG0009787	0	0
OG0009788	0	0
OG0009789	1	1
OG0009790	0	0
OG0009791	2	2
OG0009792	0	0
OG0009793	4	4
OG0009794	3	3
OG0009795	2	2
OG0009796	0	0
OG0009797	4	4
OG0009798	3	3
OG0009799	4	4
OG0009800	1	0
OG0009801	2	2
OG0009802	0	0
OG0009803	3	3
OG0009804	4	4
OG0009805	4	4
OG0009806	4	4
OG0009807	4	4
OG0009808	4	4
OG0009809	4	4
OG0009810	2	2
OG0009811	3	3
OG0009812	2	2
OG0009813	4	4
OG0009814	3	3
OG0009815	4	4
OG0009816	4	4
OG0009817	4	4
OG0009818	4	4
OG0009819	4	4
OG0009820	4	4
OG0009821	4	4
OG0009822	4	4
OG0009823	4	4
OG0009824	4	4
OG0009825	4	4
OG0009826	4	4
OG0009827	4	4
OG0009828	4	4
OG0009829	2	2
OG0009830	3	3
OG0009831	1	1
OG0009832	1	1
OG0009833	1	1
OG0009834	3	3
OG0009835	2	2
OG0009836	1	1
OG0009837	1	1
OG0009838	2	2
OG0009839	1	1
OG0009840	2	2
OG0009841	2	2
OG0009842	1	1
OG0009843	3	3
OG0009844	3	3
OG0009845	2	2
OG0009846	1	1
OG0009847	2	2
OG0009848	4	4
OG0009849	3	3
OG0009850	4	4
OG0009851	4	4
OG0009852	0	0
OG0009853	3	3
OG0009854	3	3
OG0009855	3	3
OG0009856	2	2
OG0009857	3	3
OG0009858	0	0
OG0009859	3	3
OG0009860	1	1
OG0009861	3	3
OG0009862	3	3
OG0009863	3	3
OG0009864	3	3
OG0009865	3	3
OG0009866	3	3
OG0009867	3	3
OG0009868	0	0
OG0009869	2	2
OG0009870	3	3
OG0009871	0	0
OG0009872	3	3
OG0009873	3	3
OG0009874	0	0
OG0009875	2	2
OG0009876	3	3
OG0009877	2	2
OG0009878	3	3
OG0009879	3	3
OG0009880	3	3
OG0009881	0	0
OG0009882	0	0
OG0009883	3	3
OG0009884	3	3
OG0009885	3	3
OG0009886	3	3
OG0009887	3	3
OG0009888	3	3
OG0009889	3	3
OG0009890	0	0
OG0009891	3	3
OG0009892	3	3
OG0009893	0	0
OG0009894	3	3
OG0009895	1	1
OG0009896	3	3
OG0009897	0	0
OG0009898	2	2
OG0009899	3	3
OG0009900	1	1
OG0009901	2	2
OG0009902	0	0
OG0009903	3	3
OG0009904	0	0
OG0009905	3	3
OG0009906	3	3
OG0009907	3	3
OG0009908	3	3
OG0009909	3	3
OG0009910	1	1
OG0009911	2	2
OG0009912	0	0
OG0009913	1	1
OG0009914	2	2
OG0009915	3	3
OG0009916	3	3
OG0009917	0	0
OG0009918	2	2
OG0009919	0	0
OG0009920	0	0
OG0009921	1	1
OG0009922	3	3
OG0009923	3	3
OG0009924	2	2
OG0009925	3	3
OG0009926	0	0
OG0009927	3	3
OG0009928	1	1
OG0009929	3	3
OG0009930	0	0
OG0009931	0	0
OG0009932	3	3
OG0009933	0	0
OG0009934	0	0
OG0009935	3	3
OG0009936	2	2
OG0009937	1	0
OG0009938	0	0
OG0009939	2	2
OG0009940	0	0
OG0009941	2	2
OG0009942	0	0
OG0009943	1	1
OG0009944	1	1
OG0009945	3	3
OG0009946	0	0
OG0009947	0	0
OG0009948	1	1
OG0009949	0	0
OG0009950	0	0
OG0009951	0	0
OG0009952	0	0
OG0009953	0	0
OG0009954	1	1
OG0009955	2	2
OG0009956	0	0
OG0009957	0	0
OG0009958	0	0
OG0009959	0	0
OG0009960	0	0
OG0009961	0	0
OG0009962	0	0
OG0009963	0	0
OG0009964	3	3
OG0009965	3	3
OG0009966	3	3
OG0009967	3	3
OG0009968	3	3
OG0009969	3	3
OG0009970	3	3
OG0009971	3	3
OG0009972	3	3
OG0009973	2	2
OG0009974	3	3
OG0009975	3	3
OG0009976	3	3
OG0009977	3	3
OG0009978	3	3
OG0009979	3	3
OG0009980	3	3
OG0009981	2	2
OG0009982	2	2
OG0009983	3	3
OG0009984	3	3
OG0009985	3	3
OG0009986	3	3
OG0009987	3	3
OG0009988	0	0
OG0009989	3	3
OG0009990	3	3
OG0009991	3	3
OG0009992	0	0
OG0009993	3	3
OG0009994	0	0
OG0009995	3	3
OG0009996	3	3
OG0009997	0	0
OG0009998	3	3
OG0009999	3	3
OG0010000	1	1
OG0010001	3	3
OG0010002	3	3
OG0010003	0	0
OG0010004	0	0
OG0010005	1	1
OG0010006	3	3
OG0010007	3	3
OG0010008	3	3
OG0010009	2	2
OG0010010	0	0
OG0010011	3	3
OG0010012	0	0
OG0010013	3	3
OG0010014	2	2
OG0010015	3	3
OG0010016	0	0
OG0010017	3	3
OG0010018	3	3
OG0010019	1	1
OG0010020	0	0
OG0010021	0	0
OG0010022	0	0
OG0010023	3	3
OG0010024	2	2
OG0010025	3	3
OG0010026	3	3
OG0010027	0	0
OG0010028	1	1
OG0010029	3	3
OG0010030	0	0
OG0010031	3	3
OG0010032	3	3
OG0010033	0	0
OG0010034	2	2
OG0010035	0	0
OG0010036	0	0
OG0010037	0	0
OG0010038	0	0
OG0010039	0	0
OG0010040	0	0
OG0010041	0	0
OG0010042	0	0
OG0010043	0	0
OG0010044	0	0
OG0010045	0	0
OG0010046	0	0
OG0010047	0	0
OG0010048	0	0
OG0010049	0	0
OG0010050	0	0
OG0010051	0	0
OG0010052	0	0
OG0010053	0	0
OG0010054	0	0
OG0010055	0	0
OG0010056	0	0
OG0010057	2	2
OG0010058	0	0
OG0010059	0	0
OG0010060	0	0
OG0010061	0	0
OG0010062	0	0
OG0010063	0	0
OG0010064	0	0
OG0010065	0	0
OG0010066	0	0
OG0010067	0	0
OG0010068	0	0
OG0010069	0	0
OG0010070	0	0
OG0010071	0	0
OG0010072	0	0
OG0010073	0	0
OG0010074	0	0
OG0010075	0	0
OG0010076	0	0
OG0010077	0	0
OG0010078	0	0
OG0010079	0	0
OG0010080	0	0
OG0010081	0	0
OG0010082	0	0
OG0010083	0	0
OG0010084	0	0
OG0010085	0	0
OG0010086	0	0
OG0010087	0	0
OG0010088	0	0
OG0010089	0	0
OG0010090	0	0
OG0010091	0	0
OG0010092	0	0
OG0010093	0	0
OG0010094	0	0
OG0010095	0	0
OG0010096	0	0
OG0010097	0	0
OG0010098	0	0
OG0010099	0	0
OG0010100	0	0
OG0010101	1	1
OG0010102	0	0
OG0010103	0	0
OG0010104	1	1
OG0010105	2	2
OG0010106	0	0
OG0010107	0	0
OG0010108	0	0
OG0010109	0	0
OG0010110	0	0
OG0010111	0	0
OG0010112	0	0
OG0010113	0	0
OG0010114	1	1
OG0010115	0	0
OG0010116	0	0
OG0010117	1	1
OG0010118	0	0
OG0010119	0	0
OG0010120	0	0
OG0010121	0	0
OG0010122	0	0
OG0010123	0	0
OG0010124	0	0
OG0010125	2	2
OG0010126	0	0
OG0010127	0	0
OG0010128	0	0
OG0010129	0	0
OG0010130	0	0
OG0010131	0	0
OG0010132	0	0
OG0010133	0	0
OG0010134	0	0
OG0010135	1	1
OG0010136	0	0
OG0010137	0	0
OG0010138	0	0
OG0010139	0	0
OG0010140	0	0
OG0010141	0	0
OG0010142	0	0
OG0010143	0	0
OG0010144	0	0
OG0010145	0	0
OG0010146	0	0
OG0010147	0	0
OG0010148	0	0
OG0010149	0	0
OG0010150	0	0
OG0010151	3	3
OG0010152	0	0
OG0010153	0	0
OG0010154	0	0
OG0010155	0	0
OG0010156	0	0
OG0010157	0	0
OG0010158	0	0
OG0010159	0	0
OG0010160	0	0
OG0010161	0	0
OG0010162	2	2
OG0010163	0	0
OG0010164	0	0
OG0010165	0	0
OG0010166	0	0
OG0010167	0	0
OG0010168	0	0
OG0010169	0	0
OG0010170	0	0
OG0010171	0	0
OG0010172	0	0
OG0010173	0	0
OG0010174	0	0
OG0010175	0	0
OG0010176	0	0
OG0010177	0	0
OG0010178	0	0
OG0010179	0	0
OG0010180	0	0
OG0010181	0	0
OG0010182	0	0
OG0010183	0	0
OG0010184	0	0
OG0010185	0	0
OG0010186	0	0
OG0010187	0	0
OG0010188	0	0
OG0010189	0	0
OG0010190	0	0
OG0010191	0	0
OG0010192	0	0
OG0010193	0	0
OG0010194	0	0
OG0010195	0	0
OG0010196	0	0
OG0010197	0	0
OG0010198	0	0
OG0010199	0	0
OG0010200	0	0
OG0010201	0	0
OG0010202	0	0
OG0010203	0	0
OG0010204	0	0
OG0010205	0	0
OG0010206	0	0
OG0010207	0	0
OG0010208	0	0
OG0010209	0	0
OG0010210	0	0
OG0010211	0	0
OG0010212	0	0
OG0010213	0	0
OG0010214	0	0
OG0010215	1	1
OG0010216	0	0
OG0010217	0	0
OG0010218	2	2
OG0010219	0	0
OG0010220	0	0
OG0010221	0	0
OG0010222	0	0
OG0010223	0	0
OG0010224	0	0
OG0010225	3	3
OG0010226	0	0
OG0010227	0	0
OG0010228	1	1
OG0010229	0	0
OG0010230	0	0
OG0010231	2	2
OG0010232	0	0
OG0010233	0	0
OG0010234	0	0
OG0010235	0	0
OG0010236	0	0
OG0010237	0	0
OG0010238	2	2
OG0010239	0	0
OG0010240	0	0
OG0010241	0	0
OG0010242	1	1
OG0010243	0	0
OG0010244	0	0
OG0010245	0	0
OG0010246	0	0
OG0010247	0	0
OG0010248	0	0
OG0010249	0	0
OG0010250	0	0
OG0010251	0	0
OG0010252	0	0
OG0010253	0	0
OG0010254	0	0
OG0010255	0	0
OG0010256	0	0
OG0010257	0	0
OG0010258	0	0
OG0010259	0	0
OG0010260	0	0
OG0010261	0	0
OG0010262	0	0
OG0010263	0	0
OG0010264	0	0
OG0010265	0	0
OG0010266	0	0
OG0010267	0	0
OG0010268	0	0
OG0010269	0	0
OG0010270	0	0
OG0010271	0	0
OG0010272	0	0
OG0010273	0	0
OG0010274	2	2
OG0010275	0	0
OG0010276	0	0
OG0010277	0	0
OG0010278	0	0
OG0010279	0	0
OG0010280	0	0
OG0010281	0	0
OG0010282	0	0
OG0010283	0	0
OG0010284	0	0
OG0010285	0	0
OG0010286	0	0
OG0010287	0	0
OG0010288	0	0
OG0010289	0	0
OG0010290	0	0
OG0010291	0	0
OG0010292	1	1
OG0010293	0	0
OG0010294	0	0
OG0010295	0	0
OG0010296	0	0
OG0010297	0	0
OG0010298	0	0
OG0010299	0	0
OG0010300	0	0
OG0010301	0	0
OG0010302	0	0
OG0010303	0	0
OG0010304	0	0
OG0010305	0	0
OG0010306	0	0
OG0010307	0	0
OG0010308	0	0
OG0010309	0	0
OG0010310	0	0
OG0010311	0	0
OG0010312	0	0
OG0010313	2	2
OG0010314	0	0
OG0010315	0	0
OG0010316	0	0
OG0010317	0	0
OG0010318	0	0
OG0010319	0	0
OG0010320	0	0
OG0010321	0	0
OG0010322	0	0
OG0010323	0	0
OG0010324	0	0
OG0010325	0	0
OG0010326	0	0
OG0010327	0	0
OG0010328	1	1
OG0010329	1	1
OG0010330	0	0
OG0010331	0	0
OG0010332	0	0
OG0010333	2	2
OG0010334	2	2
OG0010335	0	0
OG0010336	0	0
OG0010337	0	0
OG0010338	0	0
OG0010339	0	0
OG0010340	0	0
OG0010341	0	0
OG0010342	0	0
OG0010343	0	0
OG0010344	0	0
OG0010345	0	0
OG0010346	0	0
OG0010347	0	0
OG0010348	0	0
OG0010349	1	1
OG0010350	0	0
OG0010351	0	0
OG0010352	0	0
OG0010353	0	0
OG0010354	0	0
OG0010355	0	0
OG0010356	0	0
OG0010357	0	0
OG0010358	0	0
OG0010359	0	0
OG0010360	0	0
OG0010361	0	0
OG0010362	0	0
OG0010363	0	0
OG0010364	0	0
OG0010365	0	0
OG0010366	1	1
OG0010367	1	1
OG0010368	0	0
OG0010369	0	0
OG0010370	0	0
OG0010371	1	1
OG0010372	0	0
OG0010373	0	0
OG0010374	0	0
OG0010375	0	0
OG0010376	2	2
OG0010377	0	0
OG0010378	0	0
OG0010379	0	0
OG0010380	0	0
OG0010381	0	0
OG0010382	0	0
OG0010383	0	0
OG0010384	2	2
OG0010385	2	2
OG0010386	0	0
OG0010387	1	1
OG0010388	0	0
OG0010389	0	0
OG0010390	0	0
OG0010391	2	2
OG0010392	0	0
OG0010393	0	0
OG0010394	0	0
OG0010395	0	0
OG0010396	0	0
OG0010397	0	0
OG0010398	0	0
OG0010399	0	0
OG0010400	1	1
OG0010401	0	0
OG0010402	0	0
OG0010403	0	0
OG0010404	0	0
OG0010405	1	1
OG0010406	0	0
OG0010407	0	0
OG0010408	0	0
OG0010409	0	0
OG0010410	0	0
OG0010411	0	0
OG0010412	0	0
OG0010413	0	0
OG0010414	0	0
OG0010415	0	0
OG0010416	0	0
OG0010417	0	0
OG0010418	0	0
OG0010419	0	0
OG0010420	0	0
OG0010421	0	0
OG0010422	0	0
OG0010423	0	0
OG0010424	0	0
OG0010425	0	0
OG0010426	0	0
OG0010427	0	0
OG0010428	0	0
OG0010429	0	0
OG0010430	0	0
OG0010431	0	0
OG0010432	0	0
OG0010433	0	0
OG0010434	0	0
OG0010435	0	0
OG0010436	0	0
OG0010437	0	0
OG0010438	0	0
OG0010439	0	0
OG0010440	0	0
OG0010441	0	0
OG0010442	0	0
OG0010443	0	0
OG0010444	0	0
OG0010445	0	0
OG0010446	0	0
OG0010447	0	0
OG0010448	0	0
OG0010449	0	0
OG0010450	0	0
OG0010451	0	0
OG0010452	0	0
OG0010453	0	0
OG0010454	0	0
OG0010455	0	0
OG0010456	0	0
OG0010457	0	0
OG0010458	1	1
OG0010459	1	1
OG0010460	0	0
OG0010461	0	0
OG0010462	0	0
OG0010463	0	0
OG0010464	0	0
OG0010465	0	0
OG0010466	0	0
OG0010467	0	0
OG0010468	0	0
OG0010469	0	0
OG0010470	0	0
OG0010471	0	0
OG0010472	0	0
OG0010473	0	0
OG0010474	0	0
OG0010475	0	0
OG0010476	0	0
OG0010477	0	0
OG0010478	0	0
OG0010479	0	0
OG0010480	0	0
OG0010481	0	0
OG0010482	0	0
OG0010483	0	0
OG0010484	2	2
OG0010485	0	0
OG0010486	0	0
OG0010487	0	0
OG0010488	0	0
OG0010489	0	0
OG0010490	0	0
OG0010491	0	0
OG0010492	0	0
OG0010493	0	0
OG0010494	0	0
OG0010495	0	0
OG0010496	0	0
OG0010497	0	0
OG0010498	0	0
OG0010499	0	0
OG0010500	0	0
OG0010501	0	0
OG0010502	0	0
OG0010503	0	0
OG0010504	0	0
OG0010505	0	0
OG0010506	0	0
OG0010507	0	0
OG0010508	0	0
OG0010509	0	0
OG0010510	0	0
OG0010511	1	1
OG0010512	0	0
OG0010513	0	0
OG0010514	0	0
OG0010515	0	0
OG0010516	1	1
OG0010517	1	1
OG0010518	0	0
OG0010519	0	0
OG0010520	0	0
OG0010521	2	2
OG0010522	0	0
OG0010523	0	0
OG0010524	0	0
OG0010525	1	1
OG0010526	0	0
OG0010527	0	0
OG0010528	0	0
OG0010529	0	0
OG0010530	0	0
OG0010531	0	0
OG0010532	0	0
OG0010533	0	0
OG0010534	0	0
OG0010535	0	0
OG0010536	0	0
OG0010537	0	0
OG0010538	0	0
OG0010539	0	0
OG0010540	0	0
OG0010541	0	0
OG0010542	0	0
OG0010543	0	0
OG0010544	0	0
OG0010545	0	0
OG0010546	0	0
OG0010547	0	0
OG0010548	0	0
OG0010549	0	0
OG0010550	0	0
OG0010551	0	0
OG0010552	0	0
OG0010553	1	1
OG0010554	1	1
OG0010555	0	0
OG0010556	0	0
OG0010557	0	0
OG0010558	0	0
OG0010559	0	0
OG0010560	0	0
OG0010561	0	0
OG0010562	0	0
OG0010563	0	0
OG0010564	0	0
OG0010565	0	0
OG0010566	0	0
OG0010567	0	0
OG0010568	0	0
OG0010569	0	0
OG0010570	0	0
OG0010571	0	0
OG0010572	0	0
OG0010573	0	0
OG0010574	0	0
OG0010575	0	0
OG0010576	0	0
OG0010577	0	0
OG0010578	0	0
OG0010579	0	0
OG0010580	0	0
OG0010581	0	0
OG0010582	0	0
OG0010583	1	1
OG0010584	0	0
OG0010585	0	0
OG0010586	0	0
OG0010587	0	0
OG0010588	0	0
OG0010589	0	0
OG0010590	0	0
OG0010591	0	0
OG0010592	0	0
OG0010593	1	1
OG0010594	2	2
OG0010595	0	0
OG0010596	0	0
OG0010597	0	0
OG0010598	0	0
OG0010599	0	0
OG0010600	1	1
OG0010601	0	0
OG0010602	0	0
OG0010603	0	0
OG0010604	0	0
OG0010605	0	0
OG0010606	0	0
OG0010607	0	0
OG0010608	0	0
OG0010609	0	0
OG0010610	0	0
OG0010611	0	0
OG0010612	0	0
OG0010613	0	0
OG0010614	0	0
OG0010615	0	0
OG0010616	0	0
OG0010617	0	0
OG0010618	0	0
OG0010619	0	0
OG0010620	0	0
OG0010621	0	0
OG0010622	0	0
OG0010623	0	0
OG0010624	0	0
OG0010625	0	0
OG0010626	0	0
OG0010627	0	0
OG0010628	0	0
OG0010629	0	0
OG0010630	0	0
OG0010631	0	0
OG0010632	0	0
OG0010633	0	0
OG0010634	0	0
OG0010635	0	0
OG0010636	0	0
OG0010637	0	0
OG0010638	0	0
OG0010639	0	0
OG0010640	1	1
OG0010641	1	1
OG0010642	0	0
OG0010643	0	0
OG0010644	0	0
OG0010645	0	0
OG0010646	0	0
OG0010647	0	0
OG0010648	0	0
OG0010649	0	0
OG0010650	0	0
OG0010651	0	0
OG0010652	0	0
OG0010653	0	0
OG0010654	0	0
OG0010655	0	0
OG0010656	0	0
OG0010657	0	0
OG0010658	0	0
OG0010659	0	0
OG0010660	0	0
OG0010661	0	0
OG0010662	0	0
OG0010663	0	0
OG0010664	2	2
OG0010665	0	0
OG0010666	0	0
OG0010667	0	0
OG0010668	0	0
OG0010669	0	0
OG0010670	0	0
OG0010671	0	0
OG0010672	0	0
OG0010673	0	0
OG0010674	0	0
OG0010675	0	0
OG0010676	0	0
OG0010677	0	0
OG0010678	0	0
OG0010679	0	0
OG0010680	0	0
OG0010681	0	0
OG0010682	0	0
OG0010683	0	0
OG0010684	0	0
OG0010685	0	0
OG0010686	0	0
OG0010687	0	0
OG0010688	0	0
OG0010689	0	0
OG0010690	0	0
OG0010691	1	1
OG0010692	0	0
OG0010693	0	0
OG0010694	0	0
OG0010695	0	0
OG0010696	0	0
OG0010697	0	0
OG0010698	0	0
OG0010699	0	0
OG0010700	0	0
OG0010701	0	0
OG0010702	0	0
OG0010703	0	0
OG0010704	0	0
OG0010705	0	0
OG0010706	0	0
OG0010707	0	0
OG0010708	0	0
OG0010709	0	0
OG0010710	0	0
OG0010711	0	0
OG0010712	0	0
OG0010713	1	1
OG0010714	0	0
OG0010715	0	0
OG0010716	0	0
OG0010717	1	1
OG0010718	1	1
OG0010719	0	0
OG0010720	0	0
OG0010721	2	2
OG0010722	0	0
OG0010723	0	0
OG0010724	1	1
OG0010725	0	0
OG0010726	0	0
OG0010727	0	0
OG0010728	0	0
OG0010729	0	0
OG0010730	0	0
OG0010731	0	0
OG0010732	0	0
OG0010733	0	0
OG0010734	1	1
OG0010735	2	2
OG0010736	3	3
OG0010737	0	0
OG0010738	0	0
OG0010739	0	0
OG0010740	0	0
OG0010741	0	0
OG0010742	0	0
OG0010743	0	0
OG0010744	0	0
OG0010745	0	0
OG0010746	0	0
OG0010747	0	0
OG0010748	0	0
OG0010749	0	0
OG0010750	0	0
OG0010751	0	0
OG0010752	0	0
OG0010753	0	0
OG0010754	0	0
OG0010755	0	0
OG0010756	0	0
OG0010757	0	0
OG0010758	0	0
OG0010759	0	0
OG0010760	0	0
OG0010761	0	0
OG0010762	0	0
OG0010763	0	0
OG0010764	0	0
OG0010765	0	0
OG0010766	0	0
OG0010767	0	0
OG0010768	0	0
OG0010769	0	0
OG0010770	0	0
OG0010771	0	0
OG0010772	0	0
OG0010773	0	0
OG0010774	0	0
OG0010775	0	0
OG0010776	0	0
OG0010777	0	0
OG0010778	0	0
OG0010779	0	0
OG0010780	0	0
OG0010781	1	1
OG0010782	1	1
OG0010783	0	0
OG0010784	1	1
OG0010785	0	0
OG0010786	1	1
OG0010787	0	0
OG0010788	0	0
OG0010789	0	0
OG0010790	0	0
OG0010791	2	2
OG0010792	0	0
OG0010793	1	1
OG0010794	0	0
OG0010795	0	0
OG0010796	1	1
OG0010797	0	0
OG0010798	0	0
OG0010799	0	0
OG0010800	0	0
OG0010801	0	0
OG0010802	0	0
OG0010803	0	0
OG0010804	0	0
OG0010805	0	0
OG0010806	0	0
OG0010807	0	0
OG0010808	0	0
OG0010809	0	0
OG0010810	0	0
OG0010811	0	0
OG0010812	0	0
OG0010813	0	0
OG0010814	0	0
OG0010815	0	0
OG0010816	0	0
OG0010817	0	0
OG0010818	0	0
OG0010819	0	0
OG0010820	0	0
OG0010821	0	0
OG0010822	0	0
OG0010823	0	0
OG0010824	0	0
OG0010825	0	0
OG0010826	0	0
OG0010827	0	0
OG0010828	0	0
OG0010829	0	0
OG0010830	0	0
OG0010831	0	0
OG0010832	0	0
OG0010833	0	0
OG0010834	0	0
OG0010835	0	0
OG0010836	0	0
OG0010837	0	0
OG0010838	0	0
OG0010839	0	0
OG0010840	0	0
OG0010841	0	0
OG0010842	0	0
OG0010843	0	0
OG0010844	0	0
OG0010845	0	0
OG0010846	1	1
OG0010847	0	0
OG0010848	0	0
OG0010849	0	0
OG0010850	0	0
OG0010851	0	0
OG0010852	0	0
OG0010853	0	0
OG0010854	0	0
OG0010855	0	0
OG0010856	0	0
OG0010857	0	0
OG0010858	0	0
OG0010859	0	0
OG0010860	0	0
OG0010861	0	0
OG0010862	0	0
OG0010863	0	0
OG0010864	0	0
OG0010865	0	0
OG0010866	0	0
OG0010867	0	0
OG0010868	0	0
OG0010869	0	0
OG0010870	0	0
OG0010871	0	0
OG0010872	1	1
OG0010873	0	0
OG0010874	0	0
OG0010875	0	0
OG0010876	0	0
OG0010877	0	0
OG0010878	1	1
OG0010879	0	0
OG0010880	0	0
OG0010881	0	0
OG0010882	0	0
OG0010883	1	1
OG0010884	0	0
OG0010885	0	0
OG0010886	0	0
OG0010887	0	0
OG0010888	0	0
OG0010889	0	0
OG0010890	1	1
OG0010891	0	0
OG0010892	0	0
OG0010893	0	0
OG0010894	0	0
OG0010895	0	0
OG0010896	0	0
OG0010897	0	0
OG0010898	0	0
OG0010899	0	0
OG0010900	0	0
OG0010901	0	0
OG0010902	0	0
OG0010903	0	0
OG0010904	0	0
OG0010905	0	0
OG0010906	0	0
OG0010907	0	0
OG0010908	0	0
OG0010909	1	1
OG0010910	0	0
OG0010911	0	0
OG0010912	0	0
OG0010913	0	0
OG0010914	0	0
OG0010915	0	0
OG0010916	0	0
OG0010917	0	0
OG0010918	0	0
OG0010919	0	0
OG0010920	0	0
OG0010921	0	0
OG0010922	0	0
OG0010923	0	0
OG0010924	0	0
OG0010925	0	0
OG0010926	0	0
OG0010927	0	0
OG0010928	0	0
OG0010929	0	0
OG0010930	0	0
OG0010931	0	0
OG0010932	0	0
OG0010933	0	0
OG0010934	0	0
OG0010935	0	0
OG0010936	0	0
OG0010937	0	0
OG0010938	0	0
OG0010939	0	0
OG0010940	0	0
OG0010941	0	0
OG0010942	0	0
OG0010943	0	0
OG0010944	0	0
OG0010945	0	0
OG0010946	0	0
OG0010947	0	0
OG0010948	0	0
OG0010949	0	0
OG0010950	0	0
OG0010951	0	0
OG0010952	0	0
OG0010953	0	0
OG0010954	0	0
OG0010955	0	0
OG0010956	0	0
OG0010957	0	0
OG0010958	0	0
OG0010959	0	0
OG0010960	0	0
OG0010961	1	1
OG0010962	0	0
OG0010963	0	0
OG0010964	0	0
OG0010965	0	0
OG0010966	0	0
OG0010967	0	0
OG0010968	0	0
OG0010969	0	0
OG0010970	0	0
OG0010971	1	1
OG0010972	0	0
OG0010973	0	0
OG0010974	0	0
OG0010975	0	0
OG0010976	0	0
OG0010977	0	0
OG0010978	0	0
OG0010979	0	0
OG0010980	0	0
OG0010981	0	0
OG0010982	0	0
OG0010983	0	0
OG0010984	0	0
OG0010985	0	0
OG0010986	0	0
OG0010987	0	0
OG0010988	0	0
OG0010989	0	0
OG0010990	0	0
OG0010991	0	0
OG0010992	0	0
OG0010993	0	0
OG0010994	0	0
OG0010995	0	0
OG0010996	1	1
OG0010997	0	0
OG0010998	0	0
OG0010999	0	0
OG0011000	0	0
OG0011001	0	0
OG0011002	0	0
OG0011003	0	0
OG0011004	0	0
OG0011005	0	0
OG0011006	1	1
OG0011007	0	0
OG0011008	1	1
OG0011009	0	0
OG0011010	0	0
OG0011011	0	0
OG0011012	0	0
OG0011013	0	0
OG0011014	0	0
OG0011015	0	0
OG0011016	0	0
OG0011017	0	0
OG0011018	0	0
OG0011019	0	0
OG0011020	0	0
OG0011021	0	0
OG0011022	0	0
OG0011023	0	0
OG0011024	0	0
OG0011025	0	0
OG0011026	0	0
OG0011027	0	0
OG0011028	0	0
OG0011029	0	0
OG0011030	0	0
OG0011031	1	1
OG0011032	0	0
OG0011033	0	0
OG0011034	0	0
OG0011035	0	0
OG0011036	0	0
OG0011037	0	0
OG0011038	0	0
OG0011039	0	0
OG0011040	1	1
OG0011041	0	0
OG0011042	0	0
OG0011043	0	0
OG0011044	1	1
OG0011045	0	0
OG0011046	0	0
OG0011047	2	2
OG0011048	0	0
OG0011049	0	0
OG0011050	0	0
OG0011051	0	0
OG0011052	0	0
OG0011053	0	0
OG0011054	1	1
OG0011055	0	0
OG0011056	0	0
OG0011057	0	0
OG0011058	2	2
OG0011059	0	0
OG0011060	0	0
OG0011061	0	0
OG0011062	0	0
OG0011063	0	0
OG0011064	0	0
OG0011065	0	0
OG0011066	0	0
OG0011067	0	0
OG0011068	0	0
OG0011069	0	0
OG0011070	0	0
OG0011071	0	0
OG0011072	0	0
OG0011073	0	0
OG0011074	0	0
OG0011075	1	1
OG0011076	1	1
OG0011077	0	0
OG0011078	0	0
OG0011079	0	0
OG0011080	1	1
OG0011081	1	1
OG0011082	0	0
OG0011083	0	0
OG0011084	0	0
OG0011085	0	0
OG0011086	0	0
OG0011087	0	0
OG0011088	0	0
OG0011089	0	0
OG0011090	0	0
OG0011091	0	0
OG0011092	0	0
OG0011093	0	0
OG0011094	0	0
OG0011095	0	0
OG0011096	0	0
OG0011097	0	0
OG0011098	2	2
OG0011099	0	0
OG0011100	0	0
OG0011101	0	0
OG0011102	2	2
OG0011103	2	2
OG0011104	0	0
OG0011105	0	0
OG0011106	2	2
OG0011107	2	2
OG0011108	0	0
OG0011109	2	2
OG0011110	0	0
OG0011111	0	0
OG0011112	0	0
OG0011113	0	0
OG0011114	1	1
OG0011115	1	1
OG0011116	0	0
OG0011117	0	0
OG0011118	0	0
OG0011119	0	0
OG0011120	2	2
OG0011121	0	0
OG0011122	0	0
OG0011123	0	0
OG0011124	1	1
OG0011125	0	0
OG0011126	1	1
OG0011127	0	0
OG0011128	0	0
OG0011129	0	0
OG0011130	0	0
OG0011131	0	0
OG0011132	0	0
OG0011133	0	0
OG0011134	0	0
OG0011135	0	0
OG0011136	0	0
OG0011137	0	0
OG0011138	0	0
OG0011139	1	1
OG0011140	0	0
OG0011141	0	0
OG0011142	0	0
OG0011143	0	0
OG0011144	0	0
OG0011145	0	0
OG0011146	0	0
OG0011147	0	0
OG0011148	0	0
OG0011149	0	0
OG0011150	0	0
OG0011151	0	0
OG0011152	0	0
OG0011153	0	0
OG0011154	0	0
OG0011155	0	0
OG0011156	0	0
OG0011157	0	0
OG0011158	0	0
OG0011159	0	0
OG0011160	0	0
OG0011161	0	0
OG0011162	0	0
